name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"50.99461, 5.53972",2018-06-23T15:00:00,17.2,17.2,9.2,59.06,0,0,,0,0,20.9,8.3,300,1027.6,95.5,14.4,266,1,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T16:00:00,17.5,17.5,9.1,57.84,0,0,,0,0,16.5,6.1,337,1027.3,100,15.9,152,0.5,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T17:00:00,18.3,18.3,9.2,55.53,0,0,,0,0,21.5,6.4,310,1026.5,89.5,16.5,176,0.6,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T18:00:00,19.5,19.5,9.5,52.3,0,0,,0,0,17,7.6,350,1026,44.6,16.2,259,0.9,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T19:00:00,19.1,19.1,9.3,52.94,0,0,,0,0,17.7,6.5,329,1025.4,46.2,17.1,157,0.6,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T20:00:00,17.8,17.8,10,60.5,0,0,,0,0,21.5,6.4,42,1025.1,47.6,16.9,80,0.3,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T21:00:00,16.8,16.8,10.2,64.76,0,0,,0,0,10.7,4.3,36,1024.7,37.4,16.5,38,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T22:00:00,15.5,15.5,9.9,69.45,0,0,,0,0,6.6,5.5,318,1024.6,57.5,16.2,11,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-23T23:00:00,14.1,14.1,10.7,79.62,0,0,,0,0,10.2,5.1,281,1024.8,62,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T00:00:00,14,14,11.1,82.57,0,0,,0,0,7.8,5.1,308,1024.8,60.8,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T01:00:00,13.8,13.8,11.4,85.02,0,0,,0,0,8.7,5.3,320,1024.7,73.4,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T02:00:00,13.3,13.3,11.4,88.19,0.037,100,rain,0,0,10.7,3.8,284,1024.4,72.2,14.5,0,0,0,,"Rain, Partially cloudy",rain,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T03:00:00,12,12,10.5,90.7,0.019,100,rain,0,0,7.8,5,270,1024,51.5,12.7,0,0,0,,"Rain, Partially cloudy",rain,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T04:00:00,11,11,9.9,93.11,0,0,,0,0,8.2,4,297,1023.6,51.5,12.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T05:00:00,10.2,10.2,9.5,95.5,0,0,,0,0,8.2,4.4,310,1023.5,24.7,6.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T06:00:00,9.1,9.1,8.9,98.35,0,0,,0,0,7.5,4.1,263,1023.7,47.6,6.7,14,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T07:00:00,10.3,10.3,9.8,97.22,0,0,,0,0,10.8,4.7,310,1023.9,79.8,7.1,64,0.2,1,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T08:00:00,12.4,12.4,11.2,92.5,0,0,,0,0,14,7.6,307,1024.1,98.8,6.4,79,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T09:00:00,13.3,13.3,11.4,88.7,0,0,,0,0,14.7,7.5,337,1024.2,95,7.3,138,0.5,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T10:00:00,14.4,14.4,11.1,81,0,0,,0,0,14.7,8,340,1024.1,95.5,10.3,257,0.9,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T11:00:00,15.3,15.3,11.2,76.56,0,0,,0,0,15.1,6.5,324,1024.4,92.9,14,320,1.2,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T12:00:00,16.4,16.4,10.4,67.9,0,0,,0,0,18,7.4,20,1024.5,92.9,16.9,333,1.2,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T13:00:00,17.6,17.6,9.6,59.35,0,0,,0,0,22.2,8.6,340,1024.4,53.9,16.8,483,1.7,5,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T14:00:00,18.7,18.7,9,53.19,0,0,,0,0,22.2,9.1,347,1024.3,65.8,18.6,527,1.9,5,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T15:00:00,19.4,19.4,8.5,49.21,0,0,,0,0,19.5,11.2,349,1023.7,59.3,17.3,612,2.2,6,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T16:00:00,19.9,19.9,8.4,47.74,0,0,,0,0,21.9,11.1,345,1023.5,57.2,17.9,559,2,6,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T17:00:00,19.6,19.6,8.9,49.86,0,0,,0,0,25.5,11.9,357,1023.5,98.8,18.7,436,1.6,4,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T18:00:00,19.3,19.3,10,54.86,0,0,,0,0,28.5,14.8,355,1023.4,100,14.8,268,1,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T19:00:00,18.5,18.5,10.5,59.78,0,0,,0,0,21.9,13,355,1023.2,98.8,18.7,145,0.5,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T20:00:00,17.8,17.8,10.5,62.09,0,0,,0,0,28.8,13.3,353,1023.4,96.7,17.1,54,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T21:00:00,17.5,17.5,11,65.57,0,0,,0,0,21.9,13.5,354,1022.9,98.8,17.7,48,0.2,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T22:00:00,16.7,16.7,10.8,68.3,0,0,,0,0,22.3,11.1,356,1023.4,79.8,17.9,22,0.1,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-24T23:00:00,16.1,16.1,10.6,69.67,0,0,,0,0,25.2,11.6,350,1023.7,100,18.7,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T00:00:00,15.4,15.4,10.6,73.01,0,0,,0,0,21.2,10.6,354,1024,100,17.9,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T01:00:00,14.8,14.8,10.8,77.13,0,0,,0,0,18.4,7.3,1,1023.8,100,17.9,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T02:00:00,14.5,14.5,11.1,80.33,0,0,,0,0,25.2,7.3,348,1023.9,88.4,17.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T03:00:00,14.2,14.2,11.6,84.17,0,0,,0,0,11.1,7.6,345,1023.8,100,16.7,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T04:00:00,14.2,14.2,11.8,85.67,0,0,,0,0,11.5,7.2,342,1024,100,12.9,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T05:00:00,14.1,14.1,12.1,87.29,0,0,,0,0,15.1,7.9,337,1023.9,98.8,11.6,0,0,0,,Overcast,cloudy,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T06:00:00,14,14,12.3,89.52,0.004,100,rain,0,0,11.7,7.3,342,1024,96.7,11.1,7,0,0,,"Rain, Overcast",rain,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T07:00:00,14,14,12.3,89.58,0,0,,0,0,14.4,7.6,338,1024.4,92.9,10.5,18,0.1,0,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T08:00:00,14.5,14.5,12.4,87.52,0,0,,0,0,15.1,7.3,351,1024.8,96.7,10.5,59,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T09:00:00,15.1,15.1,12.5,84.46,0,0,,0,0,14.4,7.5,8,1025,96.7,12.1,118,0.4,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T10:00:00,16.1,16.1,12.4,78.67,0,0,,0,0,14.4,7.9,17,1025.4,96.7,14.8,222,0.8,2,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T11:00:00,16.9,16.9,12.5,75.06,0,0,,0,0,17.7,9.2,349,1025.8,95,16.5,251,0.9,3,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T12:00:00,18.3,18.3,12.5,69.21,0,0,,0,0,17.7,9.7,347,1025.8,84.4,16.1,293,1.1,3,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T13:00:00,19.1,19.1,12.3,64.68,0,0,,0,0,18,8.9,345,1025.8,80.6,15.6,366,1.3,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T14:00:00,19.6,19.6,12.3,62.73,0,0,,0,0,18.7,12,326,1025.7,77,17.3,383,1.4,4,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T15:00:00,20.6,20.6,11.7,56.7,0,0,,0,0,15.9,8.4,349,1025.4,49.5,16.1,522,1.9,5,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T16:00:00,22.4,22.4,10.7,47.56,0,0,,0,0,18.7,9.8,5,1025.1,34.2,17.3,831,3,8,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T17:00:00,22.6,22.6,10,44.83,0,0,,0,0,21.9,8.6,22,1024.7,3.8,17.1,479,1.7,5,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T18:00:00,23.2,23.2,9.1,40.57,0,0,,0,0,25.1,12.6,313,1024.5,3.1,17.1,527,1.9,5,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T19:00:00,23.1,23.1,8.5,39.38,0,0,,0,0,25.1,11.1,335,1024.2,0,16.9,334,1.2,3,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T20:00:00,22.3,22.3,9.2,43.29,0,0,,0,0,25.1,12.8,353,1024.2,0,17.4,200,0.7,2,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T21:00:00,21.2,21.2,9.9,48.57,0,0,,0,0,21.5,10.3,360,1024.4,1.8,16,33,0.1,0,,Clear,clear-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T22:00:00,19,19,10.2,56.53,0,0,,0,0,18.4,7.7,7,1024.7,0,19.6,12,0,0,,Clear,clear-night,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-25T23:00:00,17.1,17.1,10.5,65.31,0,0,,0,0,21.9,8.3,5,1025.3,0,20.4,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T00:00:00,16.4,16.4,10.4,67.86,0,0,,0,0,17.9,9.8,9,1025.6,0,19.6,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T01:00:00,15,15,9,67.45,0,0,,0,0,20.3,8.1,5,1025.7,0,18.7,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T02:00:00,13.3,13.3,9.7,78.72,0,0,,0,0,21.9,7,7,1025.8,0,17.6,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T03:00:00,11.7,11.7,9.8,88.18,0,0,,0,0,10.8,6.1,356,1025.6,9.3,15.2,0,0,0,,Clear,clear-night,"06465099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T04:00:00,11,11,9.6,91.12,0,0,,0,0,10.8,5.1,354,1025.6,3.1,10,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T05:00:00,10.8,10.8,10,94.84,0,0,,0,0,13.7,6.7,5,1025.8,18.5,7.8,0,0,0,,Clear,clear-night,"06465099999,06477099999,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T06:00:00,10.6,10.6,9.9,95.36,0,0,,0,0,11.2,6.7,6,1026,47.1,6.7,17,0.1,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T07:00:00,11.5,11.5,10.7,95.11,0,0,,0,0,11.8,7,12,1026.1,75.4,6.2,45,0.2,0,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T08:00:00,12.2,12.2,10.5,89.21,0,0,,0,0,18,10.3,30,1026.1,91.9,10.8,69,0.2,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T09:00:00,13.1,13.1,10.1,82.01,0,0,,0,0,17.6,10.1,33,1026.2,95.5,12.9,92,0.3,1,,Overcast,cloudy,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T10:00:00,13.8,13.8,9.5,75.14,0,0,,0,0,15.1,7.8,13,1026.5,89.3,14.1,191,0.7,2,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T11:00:00,15.5,15.5,9.4,67.38,0,0,,0,0,19.5,9.1,23,1026.4,56.9,14.3,472,1.7,5,,Partially cloudy,partly-cloudy-day,"06465099999,E5682,02110,06479099999,06377099999,06380099999"
"50.99461, 5.53972",2018-06-26T12:00:00,17.6,17.6,9.3,58.54,0,0,,0,0,24.9,8.4,35,1026.4,26.1,14.5,756,2.7,8,,Partially cloudy,partly-cloudy-day,"06465099999,06477099999,E5682,02110,06479099999,06377099999,06380099999"
